HGNC,name,symbol
22962,mediator complex subunit 13L,MED13L
2375,mediator complex subunit 17,MED17
2372,mediator complex subunit 23,MED23
28845,mediator complex subunit 25,MED25
2377,mediator complex subunit 27,MED27
28569,meiosis specific with OB-fold,MEIOB
28613,meiotic double-stranded break formation protein 1,MEI1
6929,melanocortin 1 receptor,MC1R
6930,melanocortin 2 receptor,MC2R
1304,melanocortin 2 receptor accessory protein,MRAP
6932,melanocortin 4 receptor,MC4R
7105,melanocyte inducing transcription factor,MITF
29643,melanophilin,MLPH
18957,"membrane associated guanylate kinase, WW and PDZ domain containing 2",MAGI2
30550,membrane associated ring-CH-type finger 6,MARCHF6
15505,membrane bound O-acyltransferase domain containing 7,MBOAT7
15455,"membrane bound transcription factor peptidase, site 2",MBTPS2
18121,membrane frizzled-related protein,MFRP
33914,membrane integral NOTCH2 associated receptor 2,MINAR2
7154,membrane metalloendopeptidase,MME
14668,membrane metalloendopeptidase like 1,MMEL1
7315,membrane spanning 4-domains A1,MS4A1
7010,menin 1,MEN1
7013,mesenchyme homeobox 1,MEOX1
13520,mesoderm development LRP chaperone,MESD
29659,mesoderm posterior bHLH transcription factor 2,MESP2
18871,metabolism of cobalamin associated A,MMAA
19331,metabolism of cobalamin associated B,MMAB
24525,metabolism of cobalamin associated C,MMACHC
25221,metabolism of cobalamin associated D,MMADHC
7506,metaxin 2,MTX2
7437,methenyltetrahydrofolate synthetase,MTHFS
6903,methionine adenosyltransferase 1A,MAT1A
6904,methionine adenosyltransferase 2A,MAT2A
27375,methionine sulfoxide reductase B3,MSRB3
6898,methionyl-tRNA synthetase 1,MARS1
25133,"methionyl-tRNA synthetase 2, mitochondrial",MARS2
20444,methyl-CpG binding domain protein 5,MBD5
6990,methyl-CpG binding protein 2,MECP2
6936,methylcrotonyl-CoA carboxylase subunit 1,MCCC1
6937,methylcrotonyl-CoA carboxylase subunit 2,MCCC2
7432,"methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1",MTHFD1
7436,methylenetetrahydrofolate reductase,MTHFR
16732,methylmalonyl-CoA epimerase,MCEE
7526,methylmalonyl-CoA mutase,MMUT
10545,methylsterol monooxygenase 1,MSMO1
7413,methylthioadenosine phosphorylase,MTAP
26988,"methyltransferase 23, arginine",METTL23
25006,"methyltransferase 5, N6-adenosine",METTL5
19068,methyltransferase like 27,METTL27
7529,mevalonate diphosphate decarboxylase,MVD
7530,mevalonate kinase,MVK
23564,miR-17-92a-1 cluster host gene,MIR17HG
31527,microRNA 140,MIR140
31555,microRNA 184,MIR184
31582,microRNA 204,MIR204
31648,microRNA 96,MIR96
6954,microcephalin 1,MCPH1
29673,microfibril associated protein 5,MFAP5
7372,microseminoprotein beta,MSMB
7467,microsomal triglyceride transfer protein,MTTP
13664,microtubule actin crosslinking factor 1,MACF1
6836,microtubule associated protein 1B,MAP1B
6891,microtubule associated protein RP/EB family member 2,MAPRE2
6893,microtubule associated protein tau,MAPT
19042,microtubule associated serine/threonine kinase like,MASTL
7095,midline 1,MID1
7096,midline 2,MID2
21484,minichromosome maintenance 9 homologous recombination repair factor,MCM9
6944,minichromosome maintenance complex component 2,MCM2
6947,minichromosome maintenance complex component 4,MCM4
6950,minichromosome maintenance complex component 7,MCM7
29678,misato mitochondrial distribution and morphology regulator 1,MSTO1
1530,mitochondrial calcium uptake 1,MICU1
33702,mitochondrial contact site and cristae organizing system subunit 13,MICOS13
24858,mitochondrial fission factor,MFF
16205,mitochondrial genome maintenance exonuclease 1,MGME1
7224,mitochondrial inner membrane protein MPV17,MPV17
7104,mitochondrial intermediate peptidase,MIPEP
29666,mitochondrial methionyl-tRNA formyltransferase,MTFMT
25532,mitochondrial poly(A) polymerase,MTPAP
21606,mitochondrial pyruvate carrier 1,MPC1
10379,mitochondrial ribosomal protein L3,MRPL3
16650,mitochondrial ribosomal protein L44,MRPL44
14048,mitochondrial ribosomal protein S16,MRPS16
14508,mitochondrial ribosomal protein S22,MRPS22
14499,mitochondrial ribosomal protein S7,MRPS7
19261,mitochondrial tRNA translation optimization 1,MTO1
19691,mitochondrial trans-2-enoyl-CoA reductase,MECR
26784,mitochondrial translation release factor in rescue,MTRFR
7470,mitochondrially encoded 12S rRNA,MT-RNR1
7414,mitochondrially encoded ATP synthase membrane subunit 6,MT-ATP6
7415,mitochondrially encoded ATP synthase membrane subunit 8,MT-ATP8
7455,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1,MT-ND1
7456,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 2,MT-ND2
7458,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3,MT-ND3
7459,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4,MT-ND4
7460,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L,MT-ND4L
7461,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5,MT-ND5
7462,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6,MT-ND6
7427,mitochondrially encoded cytochrome b,MT-CYB
7419,mitochondrially encoded cytochrome c oxidase I,MT-CO1
7421,mitochondrially encoded cytochrome c oxidase II,MT-CO2
7422,mitochondrially encoded cytochrome c oxidase III,MT-CO3
7493,mitochondrially encoded tRNA-Asn (AAU/C),MT-TN
7495,mitochondrially encoded tRNA-Gln (CAA/G),MT-TQ
7479,mitochondrially encoded tRNA-Glu (GAA/G),MT-TE
7487,mitochondrially encoded tRNA-His (CAU/C),MT-TH
7488,mitochondrially encoded tRNA-Ile (AUU/C),MT-TI
7491,mitochondrially encoded tRNA-Leu (CUN) 2,MT-TL2
7490,mitochondrially encoded tRNA-Leu (UUA/G) 1,MT-TL1
7489,mitochondrially encoded tRNA-Lys (AAA/G),MT-TK
7481,mitochondrially encoded tRNA-Phe (UUU/C),MT-TF
7494,mitochondrially encoded tRNA-Pro (CCN),MT-TP
7498,mitochondrially encoded tRNA-Ser (AGU/C) 2,MT-TS2
7497,mitochondrially encoded tRNA-Ser (UCN) 1,MT-TS1
7499,mitochondrially encoded tRNA-Thr (ACN),MT-TT
7501,mitochondrially encoded tRNA-Trp (UGA/G),MT-TW
7500,mitochondrially encoded tRNA-Val (GUN),MT-TV
16877,mitofusin 2,MFN2
6871,mitogen-activated protein kinase 1,MAPK1
6872,mitogen-activated protein kinase 10,MAPK10
6884,mitogen-activated protein kinase 8 interacting protein 3,MAPK8IP3
29536,mitogen-activated protein kinase binding protein 1,MAPKBP1
6840,mitogen-activated protein kinase kinase 1,MAP2K1
6842,mitogen-activated protein kinase kinase 2,MAP2K2
6848,mitogen-activated protein kinase kinase kinase 1,MAP3K1
6853,mitogen-activated protein kinase kinase kinase 14,MAP3K14
17797,mitogen-activated protein kinase kinase kinase 20,MAP3K20
6858,mitogen-activated protein kinase kinase kinase 6,MAP3K6
6859,mitogen-activated protein kinase kinase kinase 7,MAP3K7
6764,mitotic arrest deficient 2 like 2,MAD2L2
17082,modulator of VRAC current 1,MLC1
7373,moesin,MSN
18234,molybdenum cofactor sulfurase,MOCOS
7190,molybdenum cofactor synthesis 1,MOCS1
7193,molybdenum cofactor synthesis 2,MOCS2
6833,monoamine oxidase A,MAOA
4979,motor neuron and pancreas homeobox 1,MNX1
7391,msh homeobox 1,MSX1
7392,msh homeobox 2,MSX2
7508,"mucin 1, cell surface associated",MUC1
7516,"mucin 5B, oligomeric mucus/gel-forming",MUC5B
21666,mucin like 3,MUCL3
13356,mucolipin TRP cation channel 1,MCOLN1
40050,multiciliate differentiation and DNA synthesis associated cell cycle protein,MCIDAS
25636,multiple C2 and transmembrane domain containing 2,MCTP2
29634,multiple EGF like domains 10,MEGF10
3233,multiple EGF like domains 8,MEGF8
7208,multiple PDZ domain crumbs cell polarity complex component,MPDZ
18451,"multiple coagulation factor deficiency 2, ER cargo receptor complex subunit",MCFD2
7102,multiple inositol-polyphosphate phosphatase 1,MINPP1
7227,muscle RAS oncogene homolog,MRAS
7525,muscle associated receptor tyrosine kinase,MUSK
7127,mutL homolog 1,MLH1
7325,mutS homolog 2,MSH2
7326,mutS homolog 3,MSH3
7327,mutS homolog 4,MSH4
7328,mutS homolog 5,MSH5
7329,mutS homolog 6,MSH6
7527,mutY DNA glycosylase,MUTYH
6783,myelin associated glycoprotein,MAG
7197,myelin oligodendrocyte glycoprotein,MOG
7225,myelin protein zero,MPZ
3496,myelin protein zero like 2,MPZL2
1181,myelin regulatory factor,MYRF
7623,myelin transcription factor 1 like,MYT1L
7218,myeloperoxidase,MPO
14334,myocardin related transcription factor A,MRTFA
7610,myocilin,MYOC
6996,myocyte enhancer factor 2C,MEF2C
3656,myoferlin,MYOF
19918,myogenesis regulating glycosidase (putative),MYORG
7611,myogenic differentiation 1,MYOD1
7566,myogenic factor 6,MYF6
33778,"myomaker, myoblast fusion factor",MYMK
52391,"myomixer, myoblast fusion factor",MYMX
23246,myopalladin,MYPN
7595,myosin IA,MYO1A
7597,myosin IC,MYO1C
7599,myosin IE,MYO1E
13879,myosin IH,MYO1H
7601,myosin IIIA,MYO3A
7608,myosin IXA,MYO9A
7602,myosin VA,MYO5A
7603,myosin VB,MYO5B
7605,myosin VI,MYO6
7606,myosin VIIA,MYO7A
7594,myosin XVA,MYO15A
18150,myosin XVIIIB,MYO18B
7549,myosin binding protein C1,MYBPC1
7551,myosin binding protein C3,MYBPC3
7569,myosin heavy chain 11,MYH11
23212,myosin heavy chain 14,MYH14
7572,myosin heavy chain 2,MYH2
7573,myosin heavy chain 3,MYH3
7576,myosin heavy chain 6,MYH6
7577,myosin heavy chain 7,MYH7
15906,myosin heavy chain 7B,MYH7B
7578,myosin heavy chain 8,MYH8
7579,myosin heavy chain 9,MYH9
7582,myosin light chain 1,MYL1
7583,myosin light chain 2,MYL2
7585,myosin light chain 4,MYL4
7590,myosin light chain kinase,MYLK
12399,myotilin,MYOT
7448,myotubularin 1,MTM1
26190,myotubularin related protein 14,MTMR14
7450,myotubularin related protein 2,MTMR2
23044,nanos C2HC-type zinc finger 1,NANOS1
7939,natriuretic peptide A,NPPA
7944,natriuretic peptide receptor 2,NPR2
7720,nebulin,NEB
7675,"necdin, MAGE family member",NDN
9706,nectin cell adhesion molecule 1,NECTIN1
19688,nectin cell adhesion molecule 4,NECTIN4
12768,negative elongation factor complex member A,NELFA
7905,nephrocystin 1,NPHP1
7907,nephrocystin 3,NPHP3
19104,nephrocystin 4,NPHP4
7808,nerve growth factor,NGF
7818,nescient helix-loop-helix 2,NHLH2
8029,netrin 1,NTN1
23319,netrin G1,NTNG1
14288,netrin G2,NTNG2
8002,neural retina leucine zipper,NRL
7758,neuraminidase 1,NEU1
8008,neurexin 1,NRXN1
29433,neurite extension and migration factor,NEXMIF
7648,neurobeachin,NBEA
31928,neurobeachin like 2,NBEAL2
17597,neurochondrin,NCDN
7765,neurofibromin 1,NF1
7737,neurofilament heavy chain,NEFH
7739,neurofilament light chain,NEFL
13806,neurogenin 3,NEUROG3
26256,neuron derived neurotrophic factor,NDNF
7994,neuronal cell adhesion molecule,NRCAM
7762,neuronal differentiation 1,NEUROD1
7763,neuronal differentiation 2,NEUROD2
8031,neurotrophic receptor tyrosine kinase 1,NTRK1
8032,neurotrophic receptor tyrosine kinase 2,NTRK2
8033,neurotrophic receptor tyrosine kinase 3,NTRK3
8007,neurturin,NRTN
7660,neutrophil cytosolic factor 1,NCF1
7661,neutrophil cytosolic factor 2,NCF2
7662,neutrophil cytosolic factor 4,NCF4
29557,nexilin F-actin binding protein,NEXN
7652,nibrin,NBN
17091,nicastrin,NCSTN
17877,nicotinamide nucleotide adenylyltransferase 1,NMNAT1
7863,nicotinamide nucleotide transhydrogenase,NNT
7821,nidogen 1,NID1
14906,ninein,NIN
7872,nitric oxide synthase 1,NOS1
16859,nitric oxide synthase 1 adaptor protein,NOS1AP
7865,nodal growth differentiation factor,NODAL
7866,noggin,NOG
7871,non-POU domain containing octamer binding,NONO
28952,non-SMC condensin II complex subunit D3,NCAPD3
25737,non-homologous end joining factor 1,NHEJ1
7678,norrin cystine knot growth factor NDP,NDP
53924,notch 2 N-terminal like C,NOTCH2NLC
7881,notch receptor 1,NOTCH1
7882,notch receptor 2,NOTCH2
7883,notch receptor 3,NOTCH3
8028,nth like DNA glycosylase 1,NTHL1
10663,nuclear export mediator factor,NEMF
7784,nuclear factor I A,NFIA
7788,nuclear factor I X,NFIX
7794,nuclear factor kappa B subunit 1,NFKB1
7795,nuclear factor kappa B subunit 2,NFKB2
7774,nuclear factor of activated T cells 5,NFAT5
8059,nuclear mitotic apparatus protein 1,NUMA1
14234,nuclear receptor binding SET domain protein 1,NSD1
12766,nuclear receptor binding SET domain protein 2,NSD2
7671,nuclear receptor coactivator 4,NCOA4
7960,nuclear receptor subfamily 0 group B member 1,NR0B1
7967,nuclear receptor subfamily 1 group H member 4,NR1H4
7974,nuclear receptor subfamily 2 group E member 3,NR2E3
7975,nuclear receptor subfamily 2 group F member 1,NR2F1
7976,nuclear receptor subfamily 2 group F member 2,NR2F2
7978,nuclear receptor subfamily 3 group C member 1,NR3C1
7979,nuclear receptor subfamily 3 group C member 2,NR3C2
7981,nuclear receptor subfamily 4 group A member 2,NR4A2
7982,nuclear receptor subfamily 4 group A member 3,NR4A3
7983,nuclear receptor subfamily 5 group A member 1,NR5A1
26232,nucleic acid binding protein 1,NABP1
7869,nucleolar protein 3,NOL3
24496,nucleolus and neural progenitor protein,NEPRO
7910,nucleophosmin 1,NPM1
29914,nucleoporin 107,NUP107
18016,nucleoporin 133,NUP133
8063,nucleoporin 155,NUP155
18017,nucleoporin 160,NUP160
18658,nucleoporin 205,NUP205
8064,nucleoporin 214,NUP214
29929,nucleoporin 37,NUP37
17359,nucleoporin 54,NUP54
8066,nucleoporin 62,NUP62
8734,nucleoporin 85,NUP85
8067,nucleoporin 88,NUP88
28958,nucleoporin 93,NUP93
18008,nucleoredoxin,NXN
5331,nucleotide binding oligomerization domain containing 2,NOD2
20967,nucleus accumbens associated 1,NACC1
17619,nudE neurodevelopment protein 1,NDE1
8082,nyctalopin,NYX
29092,obscurin like cytoskeletal adaptor 1,OBSL1
15719,"obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF",OBSCN
8104,occludin,OCLN
26300,odontogenesis associated phosphoprotein,ODAPH
8148,oligophrenin 1,OPHN1
8507,oncostatin M receptor,OSMR
9936,"opsin 1, long wave sensitive",OPN1LW
4206,"opsin 1, medium wave sensitive",OPN1MW
1012,"opsin 1, short wave sensitive",OPN1SW
8141,optic atrophy 2 (obscure),OPA2
17142,optineurin,OPTN
8487,origin recognition complex subunit 1,ORC1
8490,origin recognition complex subunit 4,ORC4
17151,origin recognition complex subunit 6,ORC6
8091,ornithine aminotransferase,OAT
8109,ornithine decarboxylase 1,ODC1
8512,ornithine transcarbamylase,OTC
8522,orthodenticle homeobox 2,OTX2
21652,osteoclastogenesis associated transmembrane protein 1,OSTM1
16378,otoancorin,OTOA
8515,otoferlin,OTOF
8516,otogelin,OTOG
26901,otogelin like,OTOGL
26560,outer dynein arm docking complex subunit 1,ODAD1
25583,outer dynein arm docking complex subunit 2,ODAD2
28303,outer dynein arm docking complex subunit 3,ODAD3
25280,outer dynein arm docking complex subunit 4,ODAD4
8142,outer mitochondrial membrane lipid metabolism regulator OPA3,OPA3
15804,ovo like zinc finger 2,OVOL2
8124,oxoglutarate dehydrogenase,OGDH
15761,oxysterol binding protein like 2,OSBPL2
8591,p21 (RAC1) activated kinase 2,PAK2
8592,p21 (RAC1) activated kinase 3,PAK3
17637,p53 apoptosis effector related to PMP22,PERP
8615,paired box 1,PAX1
8616,paired box 2,PAX2
8617,paired box 3,PAX3
8618,paired box 4,PAX4
8619,paired box 5,PAX5
8620,paired box 6,PAX6
8621,paired box 7,PAX7
8622,paired box 8,PAX8
8623,paired box 9,PAX9
691,paired like homeobox 2A,PHOX2A
9143,paired like homeobox 2B,PHOX2B
9004,paired like homeodomain 1,PITX1
9005,paired like homeodomain 2,PITX2
9006,paired like homeodomain 3,PITX3
9142,paired related homeobox 1,PRRX1
17068,"palladin, cytoskeletal associated protein",PALLD
9325,palmitoyl-protein thioesterase 1,PPT1
23734,pancreas associated transcription factor 1a,PTF1A
6107,pancreatic and duodenal homeobox 1,PDX1
8599,pannexin 1,PANX1
15894,pantothenate kinase 2,PANK2
19366,pantothenate kinase 4 (inactive),PANK4
9204,paraoxonase 1,PON1
9205,paraoxonase 2,PON2
9206,paraoxonase 3,PON3
9606,parathyroid hormone,PTH
9608,parathyroid hormone 1 receptor,PTH1R
9607,parathyroid hormone like hormone,PTHLH
8607,parkin RBR E3 ubiquitin protein ligase,PRKN
26144,partner and localizer of BRCA2,PALB2
21246,patatin like phospholipase domain containing 1,PNPLA1
30802,patatin like phospholipase domain containing 2,PNPLA2
16268,patatin like phospholipase domain containing 6,PNPLA6
9585,patched 1,PTCH1
9586,patched 2,PTCH2
26392,patched domain containing 1,PTCHD1
29502,pejvakin,PJVK
8840,peptidase D,PEPD
18667,"peptidase, mitochondrial processing subunit alpha",PMPCA
9119,"peptidase, mitochondrial processing subunit beta",PMPCB
18337,peptidyl arginine deiminase 3,PADI3
24265,peptidyl-tRNA hydrolase 2,PTRH2
9255,peptidylprolyl isomerase B,PPIB
9360,perforin 1,PRF1
13797,periaxin,PRX
16068,pericentrin,PCNT
8727,pericentriolar material 1,PCM1
9076,perilipin 1,PLIN1
8846,period circadian regulator 2,PER2
8847,period circadian regulator 3,PER3
9117,peripheral myelin protein 2,PMP2
9118,peripheral myelin protein 22,PMP22
9461,peripherin,PRPH
9942,peripherin 2,PRPH2
14966,peroxidasin,PXDN
8850,peroxisomal biogenesis factor 1,PEX1
8851,peroxisomal biogenesis factor 10,PEX10
8853,peroxisomal biogenesis factor 11 beta,PEX11B
8854,peroxisomal biogenesis factor 12,PEX12
8855,peroxisomal biogenesis factor 13,PEX13
8856,peroxisomal biogenesis factor 14,PEX14
8857,peroxisomal biogenesis factor 16,PEX16
9713,peroxisomal biogenesis factor 19,PEX19
9717,peroxisomal biogenesis factor 2,PEX2
22965,peroxisomal biogenesis factor 26,PEX26
8858,peroxisomal biogenesis factor 3,PEX3
9719,peroxisomal biogenesis factor 5,PEX5
8859,peroxisomal biogenesis factor 6,PEX6
8860,peroxisomal biogenesis factor 7,PEX7
9236,peroxisome proliferator activated receptor gamma,PPARG
8582,phenylalanine hydroxylase,PAH
21062,"phenylalanyl-tRNA synthetase 2, mitochondrial",FARS2
17800,phenylalanyl-tRNA synthetase subunit beta,FARSB
20990,phosphatase and actin regulator 1,PHACTR1
9588,phosphatase and tensin homolog,PTEN
8754,"phosphate cytidylyltransferase 1A, choline",PCYT1A
8756,"phosphate cytidylyltransferase 2, ethanolamine",PCYT2
8918,phosphate regulating endopeptidase X-linked,PHEX
8983,phosphatidylinositol 4-kinase alpha,PI4KA
15514,phosphatidylinositol binding clathrin assembly protein,PICALM
